Humidity,Tepmrature,Label
65.3,27.77,1
65.45,27.75,1
65.62,27.75,1
65.71,27.75,1
65.59,27.76,1
65.62,27.75,1
65.45,27.75,1
65.57,27.75,1
65.33,27.74,1
65.45,27.75,1
65.57,27.78,1
65.71,27.76,1
65.71,27.78,1
65.74,27.78,1
65.77,27.78,1
65.74,27.78,1
65.68,27.77,1
65.68,27.75,1
65.77,27.74,1
65.8,27.72,1
65.92,27.72,1
66,27.73,1
66.09,27.73,1
65.92,27.75,1
65.48,27.75,1
65.54,27.73,1
65.68,27.75,1
65.68,27.77,1
65.83,27.77,1
65.65,27.79,1
65.51,27.79,1
65.01,27.79,1
64.98,27.78,1
64.77,27.79,1
64.95,27.79,1
64.65,27.8,1
65.3,27.79,1
65.48,27.81,1
65.65,27.82,1
65.57,27.83,1
65.42,27.84,1
65.15,27.84,1
65.18,27.84,1
65.36,27.86,1
65.39,27.87,1
65.21,27.88,1
65.27,27.87,1
64.95,27.87,1
64.74,27.86,1
65.1,27.86,1
65.36,27.85,1
65.48,27.85,1
65.21,27.83,1
65.39,27.79,1
65.59,27.78,1
65.77,27.78,1
65.62,27.77,1
65.51,27.78,1
65.54,27.78,1
65.57,27.76,1
65.74,27.78,1
65.83,27.78,1
65.8,27.78,1
65.71,27.77,1
65.36,27.76,1
65.51,27.76,1
65.83,27.76,1
65.74,27.77,1
65.86,27.78,1
65.98,27.82,1
65.48,27.83,1
64.8,27.83,1
65.07,27.82,1
65.33,27.83,1
65.57,27.84,1
65.62,27.87,1
65.68,27.89,1
65.42,27.87,1
65.59,27.87,1
65.71,27.91,1
65.68,27.91,1
65.54,27.92,1
65.36,27.93,1
65.33,27.92,1
65.39,27.93,1
65.48,27.91,1
65.45,27.9,1
65.42,27.89,1
65.45,27.88,1
65.36,27.87,1
65.24,27.85,1
65.3,27.87,1
64.92,27.87,1
64.77,27.87,1
65.04,27.88,1
64.92,27.89,1
65.12,27.89,1
65.24,27.89,1
65.39,27.88,1
65.54,27.89,1
65.59,27.89,1
65.54,27.89,1
65.59,27.86,1
65.59,27.84,1
65.59,27.82,1
65.62,27.81,1
65.62,27.79,1
65.68,27.8,1
65.77,27.76,1
65.89,27.77,1
66,27.76,1
66.12,27.74,1
66.18,27.75,1
66.21,27.74,1
66.24,27.74,1
66.21,27.74,1
66.12,27.75,1
66.06,27.76,1
66.03,27.75,1
66.06,27.74,1
66.12,27.74,1
66.27,27.75,1
66.36,27.73,1
66.41,27.73,1
66.53,27.73,1
66.59,27.71,1
66.59,27.72,1
66.62,27.71,1
66.62,27.7,1
66.65,27.68,1
66.71,27.69,1
66.73,27.69,1
66.71,27.71,1
66.56,27.71,1
66.5,27.72,1
66.44,27.73,1
66.44,27.73,1
66.47,27.73,1
66.53,27.72,1
66.56,27.71,1
66.59,27.7,1
66.56,27.71,1
66.5,27.73,1
66.47,27.72,1
66.5,27.73,1
66.47,27.73,1
66.44,27.74,1
66.47,27.73,1
66.47,27.74,1
66.44,27.74,1
66.44,27.73,1
66.47,27.73,1
66.53,27.71,1
66.53,27.71,1
66.53,27.7,1
66.56,27.69,1
66.62,27.68,1
66.62,27.7,1
66.62,27.7,1
66.62,27.71,1
66.65,27.69,1
66.65,27.71,1
66.59,27.72,1
66.56,27.71,1
66.53,27.71,1
66.53,27.7,1
66.5,27.73,1
66.5,27.7,1
66.53,27.69,1
66.56,27.67,1
66.62,27.65,1
66.68,27.65,1
66.76,27.64,1
66.82,27.65,1
66.88,27.65,1
66.85,27.65,1
66.85,27.65,1
66.85,27.64,1
66.85,27.65,1
66.85,27.65,1
66.79,27.64,1
66.79,27.66,1
66.79,27.65,1
66.79,27.65,1
66.82,27.63,1
66.94,27.62,1
66.97,27.59,1
66.97,27.61,1
66.91,27.6,1
66.85,27.6,1
66.88,27.59,1
66.94,27.58,1
67.03,27.56,1
67.11,27.56,1
67.2,27.55,1
67.26,27.54,1
67.29,27.54,1
67.37,27.51,1
67.46,27.49,1
67.52,27.48,1
67.58,27.47,1
67.63,27.46,1
67.66,27.47,1
67.61,27.48,1
67.61,27.48,1
67.58,27.49,1
67.55,27.5,1
67.55,27.48,1
67.61,27.47,1
67.58,27.48,1
67.43,27.48,1
67.32,27.49,1
67.32,27.49,1
67.37,27.47,1
67.49,27.46,1
67.55,27.47,1
67.58,27.46,1
67.63,27.45,1
67.66,27.45,1
67.66,27.43,1
67.69,27.43,1
67.78,27.4,1
67.81,27.42,1
67.69,27.42,1
67.52,27.42,1
67.49,27.44,1
67.52,27.44,1
67.49,27.46,1
67.49,27.46,1
67.49,27.47,1
67.49,27.47,1
67.46,27.49,1
67.46,27.49,1
67.49,27.48,1
67.52,27.49,1
67.58,27.49,1
67.58,27.49,1
67.63,27.49,1
67.66,27.48,1
67.63,27.49,1
67.66,27.47,1
67.66,27.47,1
67.63,27.47,1
67.66,27.45,1
67.63,27.47,1
67.63,27.49,1
67.61,27.49,1
67.61,27.49,1
67.55,27.49,1
67.49,27.48,1
67.46,27.46,1
67.49,27.45,1
67.46,27.45,1
67.43,27.46,1
67.43,27.46,1
67.43,27.48,1
67.4,27.48,1
67.4,27.49,1
67.49,27.47,1
67.61,27.45,1
67.66,27.42,1
67.69,27.41,1
67.78,27.38,1
67.81,27.38,1
67.75,27.37,1
67.69,27.38,1
67.69,27.38,1
67.75,27.38,1
67.81,27.38,1
67.87,27.39,1
67.87,27.4,1
67.81,27.41,1
67.78,27.42,1
67.78,27.44,1
67.72,27.43,1
67.72,27.45,1
67.69,27.45,1
67.66,27.45,1
67.72,27.46,1
67.78,27.49,1
67.78,27.5,1
67.75,27.48,1
67.75,27.48,1
67.72,27.48,1
67.72,27.49,1
67.69,27.49,1
67.61,27.51,1
67.49,27.51,1
67.46,27.51,1
67.43,27.5,1
67.52,27.49,1
67.58,27.49,1
67.66,27.49,1
67.72,27.49,1
67.69,27.5,1
67.61,27.51,1
67.52,27.52,1
67.61,27.52,1
67.66,27.52,1
67.72,27.54,1
67.69,27.55,1
67.66,27.54,1
67.63,27.53,1
67.63,27.53,1
67.69,27.52,1
67.69,27.51,1
67.58,27.52,1
67.52,27.51,1
67.55,27.49,1
67.61,27.49,1
67.66,27.49,1
67.61,27.5,1
67.61,27.51,1
67.61,27.5,1
67.63,27.51,1
67.66,27.52,1
67.69,27.51,1
67.66,27.53,1
67.61,27.51,1
67.55,27.51,1
67.55,27.51,1
67.52,27.5,1
67.55,27.45,1
67.75,27.41,1
67.92,27.41,1
67.95,27.43,1
67.95,27.44,1
67.95,27.46,1
67.9,27.47,1
67.87,27.46,1
67.84,27.47,1
67.81,27.5,1
67.69,27.53,1
67.61,27.56,1
67.55,27.56,1
67.52,27.57,1
67.55,27.57,1
67.46,27.57,1
67.4,27.59,1
67.4,27.6,1
67.4,27.6,1
67.35,27.61,1
67.32,27.63,1
67.29,27.61,1
67.29,27.63,1
67.26,27.63,1
67.23,27.65,1
67.2,27.65,1
67.14,27.69,1
67.08,27.7,1
67,27.71,1
66.97,27.72,1
66.94,27.75,1
66.91,27.77,1
66.88,27.79,1
66.82,27.79,1
66.85,27.77,1
66.88,27.76,1
66.91,27.77,1
66.91,27.76,1
66.94,27.75,1
66.97,27.75,1
66.94,27.75,1
66.82,27.75,1
66.82,27.75,1
66.82,27.77,1
66.76,27.77,1
66.73,27.79,1
66.71,27.81,1
66.68,27.81,1
66.62,27.8,1
66.59,27.82,1
66.56,27.83,1
66.53,27.85,1
66.59,27.86,1
66.59,27.85,1
66.62,27.86,1
66.62,27.89,1
66.53,27.93,1
66.41,27.94,1
66.36,27.93,1
66.33,27.92,1
66.38,27.9,1
66.41,27.89,1
66.38,27.9,1
66.3,27.9,1
66.3,27.89,1
66.3,27.88,1
66.18,27.87,1
66,27.84,1
66.06,27.84,1
66.09,27.82,1
66.24,27.82,1
66.33,27.81,1
66.38,27.81,1
66.47,27.82,1
66.59,27.83,1
66.53,27.82,1
66.47,27.83,1
66.5,27.84,1
66.56,27.85,1
66.62,27.86,1
66.59,27.86,1
66.62,27.87,1
66.62,27.87,1
66.59,27.86,1
66.53,27.86,1
66.5,27.85,1
66.5,27.84,1
66.47,27.84,1
66.47,27.83,1
66.38,27.83,1
66.3,27.82,1
66.27,27.82,1
66.24,27.83,1
66.18,27.82,1
66.18,27.83,1
66.36,27.81,1
66.44,27.81,1
66.47,27.81,1
66.5,27.8,1
66.56,27.78,1
66.56,27.77,1
66.68,27.76,1
66.76,27.74,1
66.76,27.73,1
66.76,27.72,1
66.76,27.71,1
66.76,27.73,1
66.68,27.73,1
66.68,27.73,1
66.62,27.73,1
66.53,27.73,1
66.41,27.72,1
66.41,27.71,1
66.44,27.73,1
66.5,27.73,1
66.41,27.73,1
66.53,27.73,1
66.56,27.72,1
66.59,27.71,1
66.68,27.72,1
66.79,27.71,1
66.82,27.7,1
66.91,27.68,1
66.94,27.69,1
66.91,27.68,1
66.88,27.69,1
66.91,27.69,1
66.94,27.68,1
66.91,27.67,1
66.88,27.69,1
66.85,27.69,1
66.82,27.69,1
66.71,27.67,1
66.76,27.66,1
66.73,27.67,1
66.73,27.67,1
66.59,27.68,1
66.33,27.68,1
66.3,27.67,1
66.44,27.67,1
66.68,27.66,1
66.79,27.65,1
66.82,27.65,1
66.76,27.65,1
66.73,27.64,1
66.76,27.63,1
66.85,27.65,1
66.94,27.62,1
67.03,27.62,1
67.05,27.63,1
67.03,27.62,1
67.11,27.59,1
67.17,27.61,1
67.2,27.59,1
67.2,27.61,1
67.29,27.59,1
67.23,27.59,1
67.2,27.61,1
67.29,27.6,1
67.32,27.59,1
67.4,27.58,1
67.49,27.56,1
67.55,27.55,1
67.61,27.51,1
67.66,27.52,1
67.69,27.51,1
67.69,27.53,1
67.69,27.5,1
67.75,27.5,1
67.81,27.49,1
67.81,27.49,1
67.78,27.49,1
67.78,27.49,1
67.78,27.49,1
67.78,27.48,1
67.81,27.47,1
67.81,27.45,1
67.87,27.45,1
67.87,27.45,1
67.9,27.43,1
67.95,27.43,1
67.98,27.45,1
68.01,27.43,1
68.01,27.42,1
68.04,27.42,1
68.04,27.43,1
68.04,27.42,1
67.98,27.44,1
67.95,27.44,1
67.92,27.44,1
67.98,27.43,1
67.98,27.45,1
67.98,27.43,1
68.04,27.39,1
68.04,27.38,1
68.1,27.35,1
68.15,27.35,1
68.18,27.33,1
68.27,27.32,1
68.3,27.32,1
68.3,27.36,1
68.21,27.39,1
68.18,27.4,1
68.1,27.4,1
68.1,27.4,1
68.1,27.41,1
68.04,27.42,1
68.01,27.42,1
68.01,27.43,1
68.01,27.42,1
67.95,27.44,1
67.9,27.45,1
67.84,27.45,1
67.81,27.45,1
67.75,27.44,1
67.69,27.47,1
67.58,27.47,1
67.49,27.47,1
67.43,27.47,1
67.46,27.47,1
67.46,27.47,1
67.49,27.48,1
67.58,27.47,1
67.66,27.46,1
67.66,27.45,1
67.63,27.47,1
67.58,27.46,1
67.52,27.46,1
67.58,27.49,1
67.58,27.47,1
67.58,27.49,1
67.55,27.49,1
67.52,27.5,1
67.46,27.51,1
67.43,27.51,1
67.4,27.52,1
67.4,27.51,1
67.52,27.5,1
67.61,27.51,1
67.61,27.51,1
67.61,27.52,1
67.55,27.53,1
67.52,27.52,1
67.4,27.53,1
67.26,27.53,1
67.17,27.52,1
67.23,27.52,1
67.49,27.5,1
67.61,27.49,1
67.66,27.47,1
67.69,27.47,1
67.69,27.47,1
67.66,27.47,1
67.66,27.47,1
67.72,27.47,1
67.75,27.45,1
67.81,27.42,1
67.9,27.41,1
67.95,27.4,1
67.98,27.39,1
67.98,27.39,1
67.98,27.4,1
67.98,27.41,1
67.95,27.41,1
67.92,27.43,1
67.9,27.44,1
67.87,27.45,1
67.84,27.45,1
67.81,27.45,1
67.81,27.46,1
67.81,27.48,1
67.78,27.47,1
67.78,27.46,1
67.87,27.45,1
67.9,27.43,1
67.98,27.44,1
68.01,27.43,1
68.01,27.43,1
67.9,27.43,1
67.58,27.43,1
67.69,27.41,1
67.78,27.43,1
67.87,27.42,1
67.98,27.42,1
67.98,27.41,1
67.98,27.41,1
68.04,27.4,1
68.07,27.4,1
68.07,27.39,1
68.13,27.39,1
68.15,27.38,1
68.15,27.4,1
68.13,27.41,1
68.1,27.42,1
68.07,27.42,1
68.04,27.42,1
67.98,27.4,1
68.01,27.41,1
67.98,27.43,1
67.95,27.43,1
67.92,27.44,1
67.87,27.44,1
67.81,27.44,1
67.81,27.47,1
67.78,27.44,1
67.81,27.44,1
67.9,27.43,1
67.95,27.42,1
67.98,27.41,1
67.98,27.42,1
68.01,27.43,1
68.01,27.41,1
67.92,27.43,1
67.92,27.43,1
67.9,27.43,1
67.81,27.43,1
67.84,27.42,1
67.78,27.42,1
67.61,27.43,1
67.55,27.43,1
67.46,27.42,1
67.55,27.41,1
67.55,27.41,1
67.69,27.4,1
67.84,27.38,1
67.9,27.38,1
67.87,27.38,1
67.84,27.39,1
67.72,27.39,1
67.78,27.38,1
67.92,27.37,1
67.95,27.38,1
67.92,27.39,1
67.87,27.4,1
67.84,27.4,1
67.84,27.4,1
67.84,27.39,1
67.92,27.39,1
67.95,27.39,1
67.92,27.4,1
67.9,27.41,1
67.87,27.41,1
67.87,27.4,1
67.95,27.39,1
68.07,27.38,1
68.13,27.37,1
68.13,27.37,1
68.15,27.35,1
68.13,27.36,1
68.1,27.38,1
68.13,27.36,1
68.15,27.37,1
68.18,27.36,1
68.18,27.37,1
68.13,27.36,1
68.13,27.38,1
68.1,27.37,1
68.07,27.36,1
68.04,27.37,1
68.01,27.36,1
68.1,27.36,1
68.15,27.36,1
68.15,27.37,1
68.15,27.35,1
68.18,27.33,1
68.21,27.34,1
68.24,27.33,1
68.24,27.34,1
68.27,27.33,1
68.3,27.29,1
68.3,27.28,1
68.39,27.27,1
68.39,27.29,1
68.41,27.29,1
68.24,27.29,1
68.24,27.3,1
68.27,27.31,1
68.33,27.31,1
68.36,27.33,1
68.41,27.29,1
68.5,27.3,1
68.5,27.28,1
68.5,27.27,1
68.44,27.27,1
68.5,27.25,1
68.59,27.22,1
68.67,27.23,1
68.67,27.24,1
68.64,27.25,1
68.62,27.23,1
68.59,27.23,1
68.64,27.22,1
68.67,27.21,1
68.7,27.21,1
68.73,27.19,1
68.73,27.21,1
68.73,27.21,1
68.7,27.21,1
68.7,27.21,1
68.7,27.22,1
68.7,27.22,1
68.73,27.21,1
68.73,27.21,1
68.76,27.21,1
68.76,27.21,1
68.76,27.22,1
68.7,27.23,1
68.64,27.23,1
68.7,27.22,1
68.7,27.21,1
68.73,27.2,1
68.73,27.2,1
68.76,27.19,1
68.79,27.19,1
68.82,27.19,1
68.82,27.19,1
68.85,27.19,1
68.85,27.21,1
68.82,27.21,1
68.76,27.21,1
68.76,27.21,1
68.76,27.2,1
68.73,27.19,1
68.7,27.18,1
68.76,27.19,1
68.82,27.2,1
68.82,27.19,1
68.79,27.19,1
68.76,27.19,1
68.73,27.2,1
68.7,27.2,1
68.67,27.2,1
68.67,27.2,1
68.64,27.2,1
68.64,27.22,1
68.62,27.23,1
68.62,27.22,1
68.64,27.22,1
68.64,27.22,1
68.64,27.2,1
68.64,27.21,1
68.62,27.21,1
68.59,27.18,1
68.62,27.18,1
68.62,27.18,1
68.64,27.18,1
68.67,27.17,1
68.67,27.17,1
68.67,27.16,1
68.67,27.17,1
68.67,27.16,1
68.73,27.16,1
68.76,27.15,1
68.79,27.16,1
68.82,27.14,1
68.9,27.16,1
68.87,27.15,1
68.85,27.16,1
68.79,27.17,1
68.79,27.16,1
68.82,27.15,1
68.9,27.14,1
68.93,27.15,1
68.93,27.15,1
68.9,27.17,1
68.87,27.17,1
68.85,27.15,1
68.9,27.13,1
69.02,27.12,1
69.08,27.11,1
69.13,27.11,1
69.16,27.12,1
69.19,27.1,1
69.22,27.09,1
69.22,27.11,1
69.16,27.12,1
69.13,27.14,1
69.08,27.12,1
69.05,27.14,1
69.08,27.16,1
69.02,27.13,1
69.02,27.13,1
69.05,27.13,1
69.05,27.14,1
69.08,27.13,1
69.08,27.12,1
69.08,27.11,1
69.08,27.1,1
69.1,27.09,1
69.16,27.07,1
69.25,27.05,1
69.28,27.05,1
69.33,27.05,1
69.33,27.06,1
69.33,27.05,1
69.33,27.05,1
69.3,27.05,1
69.28,27.07,1
69.25,27.06,1
69.25,27.07,1
69.19,27.07,1
69.22,27.08,1
69.19,27.07,1
69.16,27.11,1
69.1,27.11,1
69.08,27.11,1
69.1,27.08,1
69.13,27.07,1
69.13,27.06,1
69.19,27.08,1
69.19,27.06,1
69.19,27.08,1
69.19,27.07,1
69.19,27.08,1
69.16,27.08,1
69.13,27.08,1
69.1,27.07,1
69.13,27.06,1
69.16,27.06,1
69.19,27.05,1
69.19,27.07,1
69.13,27.09,1
69.08,27.1,1
69.05,27.09,1
69.02,27.11,1
68.99,27.09,1
68.99,27.1,1
68.99,27.11,1
68.99,27.09,1
68.99,27.09,1
69.05,27.07,1
69.1,27.07,1
69.1,27.07,1
69.13,27.07,1
69.22,27.07,1
69.22,27.06,1
69.25,27.05,1
69.28,27.05,1
69.28,27.06,1
69.3,27.06,1
69.28,27.07,1
69.25,27.07,1
69.22,27.07,1
69.22,27.06,1
69.33,27.05,1
69.42,27.04,1
69.42,27.03,1
69.39,27.01,1
69.42,27,1
69.42,27.01,1
69.42,27,1
69.42,26.97,1
69.45,26.96,1
69.5,26.96,1
69.5,26.99,1
69.48,26.97,1
69.42,26.99,1
69.36,27,1
69.3,27.01,1
69.28,27.02,1
69.22,27.04,1
69.22,27.05,1
69.19,27.06,1
69.19,27.06,1
69.19,27.06,1
69.16,27.06,1
69.16,27.07,1
69.19,27.07,1
69.13,27.07,1
69.1,27.06,1
69.08,27.08,1
69.08,27.06,1
69.08,27.07,1
69.1,27.06,1
69.13,27.06,1
69.13,27.07,1
69.13,27.06,1
69.13,27.07,1
69.1,27.07,1
69.08,27.07,1
69.08,27.08,1
69.08,27.07,1
69.08,27.07,1
69.05,27.07,1
69.08,27.07,1
69.05,27.06,1
69.05,27.07,1
69.08,27.07,1
69.08,27.08,1
69.02,27.09,1
69.05,27.09,1
69.08,27.07,1
69.13,27.07,1
69.19,27.06,1
69.19,27.07,1
69.13,27.08,1
69.08,27.09,1
69.08,27.09,1
69.08,27.1,1
69.1,27.09,1
69.08,27.09,1
69.08,27.08,1
69.13,27.07,1
69.13,27.08,1
69.16,27.08,1
69.16,27.09,1
69.16,27.08,1
69.16,27.07,1
69.1,27.09,1
69.05,27.08,1
69.02,27.08,1
68.99,27.08,1
68.96,27.09,1
68.93,27.1,1
68.96,27.1,1
68.96,27.11,1
68.99,27.11,1
69.02,27.1,1
68.99,27.09,1
69.05,27.08,1
69.1,27.08,1
69.13,27.07,1
69.16,27.05,1
69.16,27.06,1
69.19,27.05,1
69.16,27.04,1
69.16,27.05,1
69.13,27.07,1
69.19,27.07,1
69.16,27.07,1
69.22,27.06,1
69.22,27.07,1
69.22,27.06,1
69.19,27.07,1
69.19,27.03,1
69.22,27.02,1
69.28,27,1
69.33,27.02,1
69.3,27.03,1
69.28,27.04,1
69.28,27.04,1
69.3,27.03,1
69.3,27.04,1
69.28,27.04,1
69.25,27.05,1
69.22,27.05,1
69.25,27.05,1
69.25,27.03,1
69.28,27.02,1
69.3,27.02,1
69.3,27.02,1
69.28,27.03,1
69.28,27.04,1
69.28,27.03,1
69.3,27.03,1
69.28,27.05,1
69.25,27.05,1
69.25,27.05,1
69.22,27.04,1
69.22,27.05,1
69.19,27.06,1
69.19,27.05,1
69.25,27.05,1
69.25,27.03,1
69.28,27.03,1
69.3,27.03,1
69.33,27.02,1
69.36,27.01,1
69.36,27.03,1
69.33,27.03,1
69.36,27.03,1
69.28,27.06,1
69.28,27.05,1
69.28,27.03,1
69.28,27.05,1
69.22,27.06,1
69.25,27.07,1
69.22,27.07,1
69.22,27.08,1
69.25,27.07,1
69.28,27.08,1
69.28,27.08,1
69.3,27.06,1
69.3,27.06,1
69.39,27.06,1
69.39,27.05,1
69.36,27.05,1
69.36,27.05,1
69.36,27.04,1
69.33,27.03,1
69.36,27.01,1
69.42,27,1
69.45,27.01,1
69.48,27.02,1
69.5,27.02,1
69.5,27.01,1
69.62,27,1
69.59,27.01,1
69.56,26.99,1
69.53,27.01,1
69.53,27,1
69.5,27.01,1
69.53,26.99,1
69.59,26.97,1
69.62,26.98,1
69.62,26.97,1
69.62,26.97,1
69.59,26.97,1
69.62,26.96,1
69.59,26.97,1
69.53,26.97,1
69.5,26.97,1
69.53,26.95,1
69.59,26.95,1
69.65,26.96,1
69.68,26.97,1
69.7,26.95,1
69.76,26.94,1
69.76,26.95,1
69.73,26.97,1
69.7,26.97,1
69.68,26.97,1
69.68,26.98,1
69.68,26.98,1
69.65,26.97,1
69.65,26.97,1
69.65,26.95,1
69.65,26.94,1
69.62,26.95,1
69.65,26.94,1
69.7,26.93,1
69.76,26.93,1
69.73,26.93,1
69.73,26.95,1
69.73,26.94,1
69.73,26.93,1
69.7,26.94,1
69.68,26.94,1
69.68,26.93,1
69.7,26.93,1
69.73,26.91,1
69.79,26.9,1
69.82,26.91,1
69.79,26.92,1
69.73,26.94,1
69.7,26.94,1
69.68,26.92,1
69.7,26.9,1
69.76,26.89,1
69.79,26.9,1
69.82,26.9,1
69.82,26.89,1
69.85,26.88,1
69.88,26.87,1
69.88,26.88,1
69.88,26.9,1
69.88,26.89,1
69.88,26.89,1
69.88,26.89,1
69.82,26.9,1
69.76,26.91,1
69.73,26.93,1
69.73,26.91,1
69.73,26.92,1
69.73,26.92,1
69.73,26.91,1
69.79,26.88,1
69.85,26.88,1
69.88,26.88,1
69.85,26.91,1
69.82,26.91,1
69.85,26.91,1
69.88,26.92,1
69.88,26.91,1
69.88,26.91,1
69.85,26.93,1
69.82,26.93,1
69.85,26.91,1
69.82,26.93,1
69.82,26.93,1
69.82,26.93,1
69.79,26.93,1
69.82,26.92,1
69.85,26.91,1
69.88,26.89,1
69.79,26.87,1
69.79,26.87,1
69.82,26.87,1
69.82,26.87,1
69.85,26.87,1
69.85,26.87,1
69.82,26.88,1
69.85,26.89,1
69.82,26.88,1
69.82,26.88,1
69.82,26.9,1
69.79,26.9,1
69.79,26.89,1
69.79,26.9,1
69.82,26.9,1
69.9,26.86,1
69.99,26.84,1
70.08,26.84,1
70.1,26.83,1
70.16,26.83,1
70.1,26.84,1
70.1,26.84,1
70.1,26.82,1
70.1,26.82,1
70.1,26.81,1
70.08,26.83,1
70.05,26.82,1
70.1,26.83,1
70.1,26.83,1
70.1,26.84,1
70.13,26.85,1
70.13,26.85,1
70.1,26.85,1
70.05,26.87,1
70.1,26.87,1
70.16,26.87,1
70.13,26.87,1
70.13,26.88,1
70.1,26.89,1
70.08,26.89,1
70.05,26.89,1
69.99,26.88,1
70.02,26.88,1
69.99,26.87,1
69.96,26.86,1
69.99,26.87,1
69.99,26.88,1
69.96,26.89,1
69.99,26.89,1
70.02,26.88,1
70.08,26.87,1
70.05,26.89,1
70.08,26.88,1
70.05,26.89,1
70.02,26.9,1
70.08,26.9,1
70.08,26.9,1
70.13,26.89,1
70.13,26.89,1
70.19,26.87,1
70.16,26.87,1
70.16,26.84,1
70.19,26.84,1
70.22,26.83,1
70.25,26.83,1
70.27,26.83,1
70.27,26.83,1
70.25,26.84,1
70.22,26.83,1
70.25,26.83,1
70.19,26.83,1
70.16,26.84,1
70.13,26.86,1
70.1,26.86,1
70.1,26.87,1
70.16,26.86,1
70.16,26.87,1
70.13,26.87,1
70.1,26.86,1
70.16,26.85,1
70.16,26.86,1
70.16,26.86,1
70.16,26.85,1
70.16,26.84,1
70.1,26.85,1
70.08,26.86,1
70.08,26.87,1
70.13,26.88,1
70.16,26.87,1
70.19,26.88,1
70.22,26.87,1
70.3,26.86,1
70.39,26.87,1
70.39,26.87,1
70.36,26.87,1
70.39,26.85,1
70.42,26.85,1
70.44,26.85,1
70.42,26.84,1
70.36,26.83,1
70.33,26.81,1
70.33,26.81,1
70.36,26.81,1
70.42,26.83,1
70.36,26.83,1
70.36,26.83,1
70.3,26.84,1
70.33,26.84,1
70.3,26.85,1
70.3,26.85,1
70.3,26.86,1
70.27,26.86,1
70.27,26.87,1
70.25,26.87,1
70.27,26.87,1
70.22,26.87,1
70.22,26.87,1
70.19,26.87,1
70.22,26.87,1
70.22,26.87,1
70.25,26.86,1
70.3,26.83,1
70.36,26.83,1
70.39,26.81,1
70.44,26.81,1
70.44,26.81,1
70.44,26.81,1
70.44,26.82,1
70.47,26.82,1
70.47,26.81,1
70.47,26.83,1
70.42,26.84,1
70.42,26.84,1
70.42,26.85,1
70.39,26.83,1
70.36,26.85,1
70.33,26.85,1
70.3,26.87,1
70.27,26.86,1
70.3,26.83,1
70.36,26.82,1
70.42,26.82,1
70.44,26.81,1
70.47,26.82,1
70.44,26.8,1
70.44,26.81,1
70.47,26.81,1
70.5,26.81,1
70.56,26.8,1
70.62,26.8,1
70.64,26.79,1
70.64,26.8,1
70.62,26.78,1
70.59,26.77,1
70.62,26.78,1
70.62,26.77,1
70.64,26.76,1
70.7,26.76,1
70.73,26.76,1
70.79,26.75,1
70.76,26.76,1
70.76,26.77,1
70.76,26.76,1
70.81,26.75,1
70.87,26.73,1
70.9,26.73,1
70.95,26.72,1
70.95,26.72,1
70.98,26.71,1
70.98,26.73,1
70.95,26.73,1
70.95,26.73,1
70.98,26.74,1
70.93,26.75,1
70.93,26.75,1
70.9,26.75,1
70.93,26.73,1
70.98,26.73,1
71.01,26.71,1
71.01,26.72,1
71.01,26.74,1
70.95,26.73,1
70.93,26.74,1
70.9,26.74,1
70.9,26.73,1
70.93,26.72,1
70.95,26.74,1
70.9,26.76,1
70.9,26.76,1
70.87,26.77,1
70.87,26.75,1
70.87,26.77,1
70.87,26.77,1
70.79,26.78,1
70.76,26.79,1
70.76,26.78,1
70.76,26.78,1
70.76,26.76,1
70.76,26.77,1
70.73,26.76,1
70.73,26.75,1
70.7,26.75,1
70.73,26.75,1
70.73,26.75,1
70.73,26.77,1
70.67,26.77,1
70.64,26.77,1
70.67,26.77,1
70.64,26.76,1
70.67,26.75,1
70.64,26.73,1
70.67,26.72,1
70.67,26.72,1
70.73,26.72,1
70.73,26.72,1
70.76,26.72,1
70.84,26.71,1
70.9,26.69,1
70.95,26.69,1
71.01,26.68,1
71.01,26.68,1
71.07,26.66,1
71.07,26.68,1
71.01,26.67,1
71.07,26.67,1
71.07,26.66,1
71.07,26.65,1
71.1,26.65,1
71.04,26.65,1
71.07,26.65,1
71.07,26.63,1
71.1,26.64,1
71.07,26.64,1
71.07,26.64,1
71.07,26.64,1
71.07,26.65,1
71.12,26.66,1
71.12,26.65,1
71.12,26.67,1
71.15,26.66,1
71.24,26.64,1
71.24,26.65,1
71.24,26.65,1
71.27,26.66,1
71.27,26.66,1
71.29,26.67,1
71.21,26.65,1
71.21,26.66,1
71.18,26.65,1
71.12,26.67,1
71.07,26.69,1
71.04,26.69,1
71.01,26.71,1
70.98,26.69,1
71.01,26.7,1
71.01,26.7,1
71.01,26.71,1
70.95,26.73,1
70.95,26.71,1
71.04,26.72,1
71.07,26.71,1
71.07,26.71,1
71.12,26.71,1
71.1,26.72,1
71.04,26.72,1
70.95,26.72,1
70.98,26.72,1
71.01,26.73,1
71.04,26.73,1
71.07,26.72,1
71.07,26.72,1
71.07,26.71,1
71.1,26.72,1
71.12,26.71,1
71.15,26.71,1
71.12,26.72,1
71.07,26.72,1
71.12,26.7,1
71.15,26.71,1
71.07,26.72,1
71.07,26.69,1
71.1,26.69,1
71.07,26.67,1
71.1,26.67,1
71.15,26.66,1
71.18,26.65,1
71.21,26.67,1
71.18,26.68,1
71.12,26.69,1
71.12,26.69,1
71.1,26.7,1
71.07,26.69,1
71.1,26.71,1
